Close,High,Low,Open,Volume
MSFT,MSFT,MSFT,MSFT,MSFT
35.864070892333984,36.49866303144767,34.46027616035523,36.114061735015135,53228400
34.65257263183594,36.037137132109066,34.53719225681317,34.94102356939284,54119000
35.017967224121094,35.80640031373612,33.65263187381215,34.19107398379314,64059600
33.84491729736328,35.03718142942949,33.344935564561325,34.5179696299813,54976600
34.28722381591797,34.537214791580865,33.01803886255253,33.42187043862335,62013600
34.53720474243164,34.97949633991267,34.267983770051885,34.902576062089885,44963600
33.65261459350586,35.15255970110212,33.44108387320382,34.306436819893975,46743600
32.556495666503906,33.49876872477839,32.13343429340108,33.383388350295796,66532400
33.1718635559082,33.42185441169186,31.22962690712749,32.11420993528505,83144000
34.53720474243164,35.05641661773546,32.537277519039165,32.979569116520196,73416400
35.47947692871094,35.844848235835876,34.38336300733613,34.40259307613218,81483600
32.921871185302734,34.30643586132014,32.61419014618776,33.998754822205164,97568200
32.61419677734375,33.74877083976314,32.57573663963462,32.941107947871366,56349800
31.921911239624023,32.99879499228604,31.76807070352945,32.92187472423875,68416200
31.152708053588867,32.518042789270844,31.01809758669064,31.936333271603523,63597600
31.633468627929688,31.960379853871817,30.63350487798905,31.07579653661664,59823200
30.575807571411133,31.84499203663952,30.498887300791232,31.518080886504936,49365000
30.383508682250977,31.133481364914132,29.92198703138134,30.73445743759976,63654800
30.22967529296875,30.845037639899413,29.92199411950342,30.191215146285586,58225400
30.11428451538086,30.210434849082585,29.19124131184428,30.037364248419475,73194200
31.671920776367188,31.7680711126646,30.056595126570684,30.306586000943952,70196600
31.018096923828125,31.979600238267928,30.921946592384142,31.51807864733682,49915600
31.883459091186523,32.05652973764049,30.80657506880628,31.402707295481058,49186000
32.78726577758789,33.22955733939699,32.042100646279074,32.11421340092186,55365400
32.806495666503906,32.88341593770321,32.0757530901105,32.86418586990339,40005800
33.82570266723633,33.844932742658294,32.74881844360629,32.74881844360629,56229000
31.998830795288086,33.67184658807057,31.96037066212067,33.67184658807057,55090000
32.61419677734375,32.78726739703484,31.53731292148806,31.96518195350215,54527800
30.748876571655273,32.26805183692154,30.498885705219053,32.26805183692154,115559000
30.65273094177246,31.306553308159074,30.479660315376005,31.147905233962323,81028600
30.325809478759766,30.7681009296231,30.191199037192664,30.69118067729904,71027600
30.037368774414062,30.825801629568335,29.88352821731079,30.5373505849997,65202600
30.65273094177246,30.671961011372066,29.88833567518811,30.306589688979546,80343400
29.248931884765625,30.787337243596163,29.19124168380948,30.768107176610783,79063000
28.864328384399414,29.883521858332237,28.556647335664977,29.268159760863362,66296200
28.998937606811523,29.46045916023558,28.32588534140144,28.768176830099495,75847200
29.152774810791016,29.49891593651281,28.306652059026632,28.99893431047022,69733200
28.095111846923828,29.138342386072093,27.845121118648667,29.133534872066804,65301400
28.172042846679688,28.34511341706885,27.114389360968165,27.768211515771654,76131800
27.49899673461914,28.22973930518944,27.345156193446446,28.22973930518944,58437400
27.941287994384766,28.950866535131635,27.36438597110084,27.575916712971615,106889800
28.729705810546875,29.34506764852378,28.037423742822853,28.248954374627413,106932600
29.575838088989258,30.421960895176205,28.883555793018118,29.152776685895784,101435200
27.88359260559082,29.960439503110685,27.72975209466342,29.537378098060344,93609400
28.575883865356445,29.998909037655487,28.28743281691745,29.57584749994496,135061000
29.402767181396484,29.59506781698443,27.998972541604502,28.864325401750246,94290000
30.768110275268555,30.768110275268555,29.22970476150513,29.32585510611534,88198800
31.07578468322754,31.53730623792894,30.614263128526144,30.633493193305366,85589000
30.15273666381836,30.845018883140717,29.99889617063561,30.0373562939313,61831800
29.268163681030273,30.537348177053925,29.268163681030273,30.34504749583822,73489200
29.34507179260254,29.729672995651068,28.82586016848703,29.095081010620998,53208000
29.34507179260254,29.748903055803492,28.691249747420045,29.518142333974378,77300800
30.575807571411133,30.614267706721087,29.07586229432304,29.306623106182748,81161600
29.960445404052734,30.69118797488329,29.69122445690464,30.383506892428322,47773000
31.61423683166504,31.729617258057978,29.691229725116074,29.768150009378033,81648800
31.768064498901367,32.49880690262913,31.11424234819759,31.633454056109414,93975800
34.42182159423828,34.729502681114155,32.80649588813995,32.86418609192918,148224000
34.3641357421875,35.383329471530494,33.71031334977878,34.65258679766193,112196800
32.018062591552734,33.306477122263864,31.979602456307628,33.157444098189075,111434000
32.09498977661133,33.05649336488608,31.498857551880977,31.88345898719088,81114400
32.97956848144531,33.51801041583626,32.34497620162742,32.364206270712806,64363800
31.806529998779297,33.42185558517438,31.53730906771345,32.671882991490946,64178400
32.691123962402344,33.30648629581227,32.0373014831543,32.614203670726106,64281400
27.960514068603516,29.691219891281865,27.69129316285355,29.056627756299804,260118200
27.249008178710938,28.306661989458362,26.133664160104562,28.172051504454146,181244400
26.575946807861328,27.229768943510596,26.42210630535562,27.15284869225774,82887600
26.460569381713867,27.075931460358376,26.234616118461588,27.037471330443093,66421400
27.402843475341797,27.49899380332545,26.152889211554278,26.76825131064967,82613600
26.47980499267578,27.26823782107063,26.46057492369054,27.26823782107063,60685400
25.806747436523438,26.479799716909667,25.691367045600085,26.191348739601285,71961800
24.422195434570312,25.306778891255536,24.229894683117003,25.268318740964876,153003800
24.38373565673828,25.306779277813547,24.30681535498201,24.88371761815405,94316200
22.80686378479004,24.460649860246992,22.537642795762164,24.3452694363779,151217800
23.345308303833008,23.383768449308842,22.460724957888758,22.845326412647125,119772200
24.78754997253418,25.210611337464943,23.345295319361128,23.537595939784204,91794600
24.210660934448242,25.076014184686663,24.037590284400558,25.056784112459145,53715400
24.287578582763672,24.576029634815498,23.84528696961754,24.19142823207973,52387400
20.499250411987305,20.922311865142763,19.999268694621758,20.691551072512514,313645800
21.345367431640625,21.383827553139078,20.806925730662304,21.153066824148368,159517400
20.92230796813965,21.88381109167548,20.730007343432483,21.537669967202582,107091200
21.479995727539062,21.518455881035106,20.73002273436626,20.749252811114278,77669800
21.460756301879883,21.845357669297083,20.99923466097924,21.768437395813645,78082600
22.595325469970703,22.768396048038564,22.05688367153736,22.422254891902842,107811000
21.499217987060547,22.6145620329009,21.383837568525337,22.40303126558635,97716200
21.71074867248535,21.78766895121869,21.172306721351966,21.653058463435347,55354800
21.67228889465332,21.922279804707,21.326147634579,21.633828754645062,43317200
21.883817672729492,22.095348423520377,21.49921630765516,21.614596717177463,36402200
21.479995727539062,21.96074764623958,21.441535574043023,21.826137109003437,36187600
20.864620208740234,21.67228292649792,20.768469885197653,21.595362667663856,60778400
20.36464500427246,20.883856916562692,20.23003450849351,20.845396774911563,67740000
20.883852005004883,20.960772270216687,20.230029750704546,20.49925067894586,58390800
21.172304153442383,21.460755163707265,20.999233547283453,21.05692374933643,37886000
21.345367431640625,21.36459749238985,20.92230609515766,21.22998706714527,33899600
21.383831024169922,21.729972173841734,21.249220577075327,21.403061088040577,48410600
20.826168060302734,21.268459718093094,20.69155755575784,21.191539429781727,53242000
20.36464500427246,20.941547129039385,20.26849465014464,20.941547129039385,53640400
20.01849937438965,20.28772030737856,19.845428774611065,20.114649707599973,66578000
19.749277114868164,20.076188225825085,19.210835285056763,20.037728095124272,69955000
19.441593170166016,20.172335544514493,19.40313304520031,19.653123857477418,57963200
20.172338485717773,20.48001953030451,19.38390580896427,19.42236593953761,85482400
18.92238998413086,19.922353682479237,18.807009557398352,19.864663469112983,94348800
18.903165817260742,19.268537282701185,18.576254506077188,19.095466588545186,55822000
19.499284744262695,19.73004551046699,19.07622333955483,19.210833786507333,68536400
19.24929428100586,19.60024295296226,19.095453767271547,19.581012888745473,54968200
19.86465835571289,20.306949877669712,19.633897561648464,19.806968157196785,94507200
20.403106689453125,20.53771719541559,19.999275171565742,20.306956328051367,80463200
20.576171875,21.037693487149532,20.30695093457944,20.311758451372665,64400000
21.42230224609375,21.49922254141186,20.86463010503745,20.980010548014615,99019000
21.691524505615234,21.768444805280538,20.653100460133654,21.306923007288724,76310600
21.172304153442383,22.191497723044968,20.999233547283453,22.018427116886038,94765600
21.172304153442383,21.441525096356273,21.018463614634445,21.42229502900528,35710200
20.576171875,21.229994158878505,20.42233133761682,21.229994158878505,49260600
20.883852005004883,20.922312137610785,20.34541014852225,20.53771081155176,44289200
21.691524505615234,21.84536510494584,21.383843306954027,21.479993681535653,79992400
22.268421173095703,22.364571523584026,21.729979210361094,21.787669420654087,65592600
22.326107025146484,22.499177622240644,21.999195897301963,22.345337091490283,68710600
22.672256469726562,22.71071661640973,22.153044489503817,22.326115149578065,46604800
23.056848526000977,23.152998853465533,22.691477281635656,22.72993741262148,62275000
24.82601547241211,25.287537061364777,23.67221150003045,23.69144156623681,160399600
24.576030731201172,25.229853145020297,24.402960092249053,25.037552435073497,87315200
23.90296745300293,24.633709820834074,23.69143676757813,24.595249696211383,49811600
24.46063995361328,24.652940582179426,23.845277942201626,23.845277942201626,48287000
24.24911117553711,24.65294252738983,24.114500724919537,24.38372162615468,31071200
24.287578582763672,24.633719845225862,24.19142823207973,24.30680865290046,37459200
23.7491397857666,24.287581821395317,23.71067964036455,24.076051021684037,38449000
24.614490509033203,24.614490509033203,23.595296761393545,23.71067718565464,52356400
24.614490509033203,24.633720579743386,24.42218980193138,24.518340155482292,15734800
24.15296173095703,24.576023162550225,24.076041470667356,24.576023162550225,34824400
24.902935028076172,25.133695815981127,24.152962467385077,24.26834286133755,47873200
25.229848861694336,25.499069809913635,24.787557303905487,25.003895565867424,54153200
24.44141960144043,25.018321716344612,24.422189530943626,24.82602101137655,52689800
24.345264434814453,24.76832590208611,24.15296376787279,24.249114101343622,37164800
24.71063995361328,24.92217072364421,23.749136453472687,24.07604764352049,58370200
24.595247268676758,24.61447732909011,23.80681479172934,24.249106181236428,80843200
24.287578582763672,24.53756949454192,24.133738021669366,24.460649213994767,51180600
24.056808471679688,24.479869851677254,23.845277781680906,24.07603853440685,53992800
24.15296173095703,24.46064277211572,23.826050624725923,23.883740819943178,70617200
22.499187469482422,23.84529270269932,22.403037095681217,23.40300098321377,139924600
23.01839256286621,23.153003045689992,22.49918070054592,22.59533104542005,54690600
22.24919319152832,23.0760862833483,22.114582688208788,22.99916599573714,56100600
21.71074867248535,22.19150041456873,21.537678045335333,22.172270344885394,56165600
21.229997634887695,21.845359885174293,21.037696931673132,21.787669674209926,64188600
20.864620208740234,21.383831955870175,20.691549626363585,21.24922150291056,85404600
21.345367431640625,21.576128160631335,20.76846560916385,20.883845973659206,74337600
21.441524505615234,22.09534677753534,21.422294438794054,21.826125842038827,75645600
21.479995727539062,21.883827339247496,21.306925036806877,21.59537618802719,70283800
21.13385009765625,21.556911701067023,20.98000951459779,21.518451555302406,47163600
21.345367431640625,21.672278464377463,21.076146581151466,21.095376641900693,48269200
21.61459732055664,21.6530574581377,20.96077498167859,20.98000505046912,54543400
21.268455505371094,21.499216324597544,20.98000448133803,21.36460584671545,38107400
21.53768539428711,21.883826766695293,21.46076508930751,21.595375623021805,52741800
22.80686378479004,22.979934420593676,21.537679122230056,21.556909192874905,138038800
22.845321655273438,23.03762234260739,22.499180418072324,22.691481105406275,63945600
22.345335006713867,22.78762649135622,22.07611410301852,22.710706233157552,48986000
22.287647247314453,22.36456751391433,22.03765638086485,22.287647247314453,35629600
22.210735321044922,22.576106724594577,21.960744360721474,22.24919546878699,53427000
22.037656784057617,22.460718258097117,21.999196650054024,22.15303718606839,40714200
21.845355987548828,22.229957325357784,21.71074551931569,22.114576924015097,44976200
22.018430709838867,22.153041203261463,21.710749582015794,21.88382021641627,36112800
21.845355987548828,21.979966455781963,21.53767491730166,21.883816121329723,54438800
21.72997283935547,21.787663032734287,21.556902259219008,21.749202903815075,34119600
21.922273635864258,22.287644863128662,21.604977570082013,21.787663183714216,54428200
21.7684326171875,21.883813002084253,21.653052232290747,21.787662681336958,36726800
21.883817672729492,21.90304774098321,21.51844637590888,21.72997712669976,42405400
21.72997283935547,22.05688393516878,21.71074277489586,21.749202903815075,52729400
21.941505432128906,22.191496291565954,21.5761341760286,21.59536424213914,56421600
21.82613182067871,22.383803911251118,21.806901748590004,21.903052109033524,59400200
21.53768539428711,21.826136537960597,21.441535013062612,21.749216232981,53498800
21.479995727539062,22.153048413719787,21.441535574043023,21.806907032255413,72575400
21.59537124633789,21.729981752770986,21.441530667557213,21.537681029295136,37629800
21.57613754272461,21.749208164725076,21.479987197168796,21.537677404502286,50755200
21.364601135253906,21.749202415816534,21.326141007197645,21.55690177553522,62960800
21.556909561157227,22.172271832305334,21.36460885142344,21.537679490183848,111711200
21.326143264770508,21.806894916365874,21.287683132642876,21.653054387855356,56709600
21.172304153442383,21.441525096356273,20.941543345230475,21.268454490197342,48495200
20.96077537536621,21.32614668924874,20.806934822152513,21.153076066883333,46781200
20.99923324584961,21.15307378244924,20.672322105575393,20.787702508025117,40744800
20.249258041381836,21.15307107836659,20.210797912148443,21.133841013749894,78503000
19.749277114868164,20.19156861792753,19.480056199962462,20.133878421876307,99915200
19.38390350341797,19.883885141402956,19.133912684425475,19.768504763406423,69037800
19.999265670776367,20.230026428516094,19.499284029006958,19.576204281586865,79311200
19.768503189086914,19.999263926702717,19.4415921441312,19.960803803766748,67791400
19.749277114868164,20.037728095124272,19.55697646136409,19.69158691881694,48952200
19.46082878112793,19.537749052990094,18.768546334368438,18.80700647029952,84476600
18.84546661376953,19.537749060805965,18.595475730117485,19.460828788913027,53484200
19.287763595581055,20.268497337729244,18.595480954064687,18.749321541068326,155704800
18.653167724609375,19.556981006111066,18.403176816959974,19.5185208664727,106155600
18.864694595336914,19.037765187954683,18.653163871026308,18.710854068565563,52360400
18.55701446533203,18.864695534187277,18.037802661638803,18.768545200170013,74053600
18.191638946533203,18.710850628939543,17.922418074174363,18.614700317382812,58562400
17.403213500976562,18.40317714965146,17.38398343080974,18.32625686898416,85374000
17.057065963745117,17.403207099424275,16.76861501734582,17.345516910144415,136453400
17.037832260131836,17.61473402966226,16.999372142163143,17.076292378100533,81099400
17.09552764892578,17.46089888101756,16.845536805915618,17.172447908313526,61794000
16.672470092773438,17.15322182555237,16.307098775861448,17.114761686930056,58323600
16.787843704223633,17.095524688493484,16.557082966021248,16.595543089054978,62066200
17.15321922302246,17.518590484499395,16.614777364003817,16.614777364003817,101205800
16.73015785217285,17.49936051204287,16.5570872537021,17.326289913572115,90219600
16.537860870361328,16.884002144392145,16.03787903009459,16.576321011920307,104521200
15.499436378479004,16.557090225645684,15.249445469148696,16.46093987590326,119759000
15.518665313720703,16.134027507077658,15.460975108093487,15.960956890196014,81276600
15.922497749328613,16.384019423222195,14.903304052813619,15.26867537797937,110536400
19.03777313232422,19.13392350167939,17.845508552320076,17.980119069417317,256993200
20.056949615478516,20.34540047284398,18.806995900228177,18.86468607170127,160378600
19.114681243896484,20.38386531039263,18.67238982678419,19.8838837084396,185170400
18.92238998413086,19.364681619938796,18.518558490567088,19.268531264328374,94427400
18.84546661376953,19.51851899283273,18.595475730117485,19.05699736147511,167603800
19.82619857788086,20.018499243039745,18.710854719959336,18.768544919507,114826600
20.826168060302734,21.287689790170937,19.883894528488483,19.903124600566326,124292400
21.249221801757812,21.576132906400243,20.730010047325724,20.768470177283653,110057600
21.19153594970703,21.383836638905827,20.92231498482872,21.22999608754679,104474000
21.42230224609375,21.556912762900442,21.056930843332726,21.07616091716225,81309400
21.633825302124023,21.797280871073408,21.42229456583659,21.653055369059246,77985200
20.99923324584961,21.422294721498595,20.941543044624748,21.30691431904887,68711000
21.383831024169922,21.576131662876485,20.999229746756793,21.133840193851388,74851400
21.691524505615234,22.114586153774397,21.383843306954027,21.46076360661933,104331200
21.364601135253906,22.268414144576077,20.922309662606885,21.883812864013453,206149400
21.806888580322266,21.94149900365759,21.056916221739755,21.07614628221623,91058600
20.730012893676758,21.633826071786967,20.556942285102462,21.51844566607077,93744400
20.441560745239258,20.960772542155024,19.816583582285094,20.518481011449,83364800
21.172304153442383,21.479985231058258,20.71078253701857,20.922313277879486,84218600
21.556909561157227,21.806900483811145,21.1338479997429,21.249228425583173,60422200
21.210771560668945,21.999204592389187,21.210771560668945,21.36461215222411,92128600
21.249221801757812,21.53767277644231,20.859812985933743,21.36460219163161,106525600
20.672317504882812,21.076148823582848,20.172335872206578,20.960768446811407,80157200
20.84539222717285,21.30691382629845,20.730011827391454,20.730011827391454,59487600
20.99923324584961,21.383834587348687,20.306950831151273,20.326180898226227,76343200
21.51844596862793,21.672286511745916,21.076154407163727,21.229994950281714,34439200
21.749202728271484,22.229954335881374,21.729972663967086,21.97996349992423,85307600
20.61463165283203,21.46075459380648,20.556941452311047,21.34537419276451,127446200
20.01849937438965,20.653091573577793,19.460827441769766,20.55694124036747,98280400
17.6532039642334,19.09545919006946,17.53782354616651,19.076229120391645,197200800
17.422441482543945,18.653165825681707,17.249370871790198,17.864733043359077,109809800
17.364748001098633,18.15318063459259,16.980146716467434,17.61473883610891,80407200
18.42239761352539,18.614698214919184,17.92241604990153,18.210866951992216,101734400
17.44167137145996,18.48009502532858,17.249370694817625,18.46086495766435,90560800
16.345561981201172,16.614783002068016,16.07634096033433,16.441712345796475,145308400
16.749385833740234,17.191677308109956,16.441704808091735,16.80707602604933,120939800
17.864734649658203,18.076265415154694,16.922461239719286,17.07630179644401,95576200
17.96088981628418,18.460871759778172,17.460907872790187,17.787819143536257,63106000
17.6147403717041,18.614703798918743,17.480129910348282,18.614703798918743,98360400
17.07630157470703,18.0714576630979,17.03784143602526,17.8262742790016,71201400
15.134060859680176,15.999413767794035,14.69176937331087,15.70615528226656,116899800
14.710997581481934,15.38404975841248,14.46100677290773,15.076368763244231,107187400
13.787955284118652,14.76868850516475,13.69180496832982,14.59561793674485,120271800
12.768762588500977,13.537965154073323,12.730302460222358,13.172593935426459,149037800
13.364899635314941,13.884111563593363,12.403396064428975,12.53800656435301,163173000
14.287941932678223,14.499472701533485,13.76873004548803,13.76873004548803,109551800
14.422547340393066,14.941759044647217,14.114866330464682,14.422547340393066,66941600
14.287941932678223,14.40332235205382,13.845650325071762,14.191791583198556,69003800
13.711037635803223,14.23024943968357,13.499506900889008,13.884108237096672,77619200
13.34566879272461,14.095641534678874,13.230288370885491,13.518739425483286,99977600
